ExteriorDataLayer,ContainingLevelInstance,ActorLabel,NativeClass,Kind,OwnRuntimeDataLayers,OutlinerChain,CentreX,CentreY,CentreZ,Guid,SoftPath
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_2M_6,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8467.0,-25896.7,12126.5,53D2700B-43C0-A0A8-FFC0-AE85E177A163,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86147C02_1827505001
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_1,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8565.5,-26313.3,11497.1,1EAACDB1-470A-B1B2-CFE1-BE88AA363133,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86147C02_1735534991
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_10,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9928.6,-25625.4,10570.4,F67C10F4-4E36-5248-B6EC-5C9B555B0C51,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86177C02_1346804584
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_11,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8731.7,-25578.4,11497.1,782D4B28-42F1-27E0-0777-9FB7BB937528,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86668202_1872114727
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_12,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9714.8,-26401.3,11497.1,38A4EA1B-4256-40B9-C6DB-F1AB407AB5A4,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86BB8002_1898462590
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_13,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9960.4,-26068.2,11497.1,7E52B863-4BB8-824C-6C6D-318E4AEF31ED,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86BB8002_1898469597
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_14,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9887.1,-25656.1,11497.1,ABC12FCC-4810-BA3A-A05B-9E9A28D6227C,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86BB8002_1898485609
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_15,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9538.8,-25422.9,11497.1,96F287FB-44F6-20EF-B1E5-48969649A97B,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86668202_1894512738
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_16,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8706.4,-25578.9,10545.8,D5456428-4800-7D8A-A7C0-A7B3D36956FE,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86D38002_1476985827
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_2,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8492.0,-25902.2,11497.1,9F16522D-4C4A-0FF0-81D6-40A497FDDE0B,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86147C02_1827487997
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_20,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9720.7,-26437.5,10544.5,9C1111AE-4024-66D3-F994-43AAFAFFBF34,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86D38002_1665083847
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_21,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9971.1,-26071.9,10550.8,E42BF571-4C55-2ABF-F0E3-86A8C1E65BF9,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86D38002_1684139852
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_22,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9879.2,-25658.0,10540.7,79F1E1EB-463B-77DB-D901-42AE2E151434,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86D38002_1703522857
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_23,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9563.0,-25388.3,10540.7,8BDA9211-4B00-C770-7A04-17AA6354C93B,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86D38002_1716772862
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_3,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8906.9,-26543.9,11497.1,EA3EA84B-449E-2116-5655-09850CD6DABB,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86167C02_1642074355
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_5,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8525.0,-26344.3,10572.2,F46FF3FD-4E90-A684-C791-908CC60A568F,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86167C02_2142213381
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_6,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8900.8,-26608.8,10571.8,607F8EBC-4308-BAD9-6ACF-8D92E0AFE252,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86177C02_1166926564
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_7,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8444.8,-25885.2,10572.5,3FCDA154-459B-DC32-83FB-E099F1A6A881,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86177C02_1197193569
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_8,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9747.9,-26460.5,10575.0,8B1CF53F-4576-59EE-4417-E3927CAAF43D,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86177C02_1266259574
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Base_9,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10009.7,-26085.3,10570.4,ECE50DAD-4B2C-A881-0B36-F2AFDA1706B7,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86177C02_1297594579
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Top_1,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8526.6,-26341.0,12264.5,E56669FD-412C-0C02-53AC-76BDAEF1FCF8,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86147C02_1796849995
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Top_12,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9750.4,-26433.1,12264.5,7375C925-4FE6-BE88-6D26-C19EE468783F,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86BB8002_1898467595
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Top_13,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10007.0,-26078.7,12264.5,EE13F2B2-40B0-97E7-4D4E-0087442FB4D6,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86BB8002_1898473602
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Top_14,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9927.3,-25630.4,12264.5,52B2A139-4826-57A0-E5AA-FA9C16B770C9,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86BB8002_1898474604
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_Column_A_Top_2,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8445.4,-25891.8,12264.5,DFC099FB-41B2-5363-5FCE-F4ADA8378A33,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB86147C02_1827506002
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_CrocketDetail_A_1,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9981.6,-30022.5,8754.7,ACC4EFFE-401D-29B8-DC11-2BB917A3A684,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB868F5802_1622632676
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_CrocketDetail_A_10,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9736.2,-30065.4,8476.2,FE7E4A4E-418A-37B1-E0B2-C581F705DA3E,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB868F5802_1729150686
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_CrocketDetail_A_11,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9682.9,-30074.8,8387.2,2A3B4AE6-4D0D-0F3A-55D6-E99AC7653ACE,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB868F5802_1729150687
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_CrocketDetail_A_12,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9631.3,-30083.9,8294.6,194A2F33-4DF5-CD63-D467-C19C38D05D83,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB868F5802_1729151688
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_CrocketDetail_A_2,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10033.3,-30013.4,8663.2,B17552B9-4759-872C-3BC8-A584AAF5458B,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB868F5802_1648714677
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_CrocketDetail_A_3,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10088.9,-30003.6,8571.8,02CDD05E-43BB-B703-5FE3-A29268CEF296,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB868F5802_1653231678
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_CrocketDetail_A_4,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10142.1,-29994.2,8476.2,BD02ECA7-4E2F-542F-A7E5-30952330B79F,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB868F5802_1671199679
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_CrocketDetail_A_5,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10194.2,-29985.1,8387.2,A412BDFF-4933-6328-A456-5DB6C8EB4274,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB868F5802_1679959680
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_CrocketDetail_A_6,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10238.1,-29977.3,8294.6,FD1B56C0-46BA-FC54-643B-EAA06439778A,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB868F5802_1691902681
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_CrocketDetail_A_7,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9891.9,-30038.0,8754.7,9CD8F24C-42C7-8CE2-8971-FE9C1C03EF8D,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB868F5802_1729146683
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_CrocketDetail_A_8,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9846.9,-30045.9,8663.2,9195B16B-448C-A479-6923-9FB4F7ED6788,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB868F5802_1729148684
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_CrocketDetail_A_9,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9791.4,-30055.7,8571.8,9AE2FE1C-41A0-2CFB-45CC-B1A0B360870D,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_9C6B0052BB868F5802_1729149685
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_Buttress_B_Wall,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10466.3,-29572.7,8168.8,305A4E32-4036-4E91-6EA3-FCB913829B9A,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED9119DB802_2072241439
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_Buttress_B_Wall2,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9294.8,-29779.2,8168.8,23222D71-46D6-166C-1E76-D391A0AF7262,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED9119EB802_1158141617
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartA,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8308.2,-28545.2,7315.0,35FB3BCA-4683-111E-6F7A-8793A2DA3A39,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED91126B302_1576265213
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartA2,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8164.8,-27731.1,7315.0,B22E9C28-466C-5C0D-ADF6-91AE800528EF,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED91126B302_1820862214
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartA3,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8446.2,-29326.6,7315.0,14C0F906-4605-7886-CE2C-819A18DE6CB5,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED91126B302_1831418215
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartA4,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-11105.0,-28857.4,7315.0,CCEF2DC2-4504-9B7D-D5F9-34BDE61BE3F7,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED91126B302_2049444216
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartA5,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10967.1,-28076.4,7315.0,94735E5C-43BD-D50A-C12A-7B8099663C62,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED91126B302_2062421217
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartA6,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9333.0,-30038.2,7315.0,79559D7A-4826-4F3C-E311-0CAFD82999EC,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C0B302_1799225320
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartA7,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10515.0,-29829.9,7315.0,837D27E9-4203-424C-340F-C8B304AAA5E0,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C0B302_1818207321
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartB,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-11105.1,-28857.6,7365.9,4B4F9375-4FD2-CA7A-AE3B-4EADAAF0C460,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C1B302_1632061500
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartB2,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8164.8,-27731.3,7365.9,1E7A3AB2-4D07-5192-84B9-008E930F0617,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C1B302_1843906504
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartB3,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8308.3,-28545.2,7365.9,1114F396-4AC1-982F-8CE4-19BC93D51B29,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C3B302_1956079861
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartB4,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8446.1,-29326.4,7365.9,AB723F3F-44B8-E29F-14EF-59BA8F429229,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C3B302_1968617862
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartB5,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9333.2,-30038.1,7365.9,EEB6C66C-444C-722B-CC3A-72975CE75210,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C3B302_1989766863
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartB6,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10514.9,-29829.7,7365.9,6E783054-4616-63BA-1105-349D36886329,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C3B302_2002174864
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartB7,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10967.3,-28076.3,7365.9,282B0D61-4860-306D-CB31-9D976BFA93F1,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C3B302_2019882865
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartC,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8308.4,-28545.2,7406.5,52C33A73-47A8-01A5-81F1-51918C48CADD,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C7B302_1606945571
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartC2,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8164.9,-27731.3,7406.5,B0FCB9E0-4CEB-B2D6-1C76-65A889A5C8CD,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C7B302_1659768572
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartC3,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-8446.1,-29326.4,7406.5,70DF7710-4E83-3CFD-F310-FC939EB9B664,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C7B302_1672536573
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartC4,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-9333.2,-30038.1,7406.5,494005A6-4B20-743B-3D9E-D89774AEC8CE,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C7B302_1688713574
DL_HW_EXT,LI_EntranceHall_EXT,SM_HW_EH_ColumnBase_Large_PartC5,StaticMeshActor,OV on actor, EXT inherited,DL_OVERLAND," > LI_Hogwarts > LI_EntranceHall_EXT",-10514.9,-29829.7,7406.5,3C73CDA2-4F64-3C81-DBA2-F19869ABA536,/Game/Levels/Overland/Hogwarts/EntranceHall/LI_EntranceHall_EXT.LI_EntranceHall_EXT:PersistentLevel.StaticMeshActor_UAID_50EBF67ED911C7B302_1701056575
